scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,Head,Head,Head,LeftPaw,LeftPaw,LeftPaw,Back,Back,Back
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
349,957.5921020507812,601.434814453125,0.00040648248977959156,1508.685302734375,548.8402099609375,0.05707293748855591,1538.8125,547.5863647460938,0.9904155731201172
350,956.9382934570312,601.1956787109375,0.00040637588244862854,1514.1468505859375,544.2489013671875,0.24388712644577026,1528.2127685546875,543.5982666015625,0.9964487552642822
351,956.7715454101562,601.021240234375,0.0004070275754202157,1519.255615234375,539.3880615234375,0.5958667993545532,1518.8387451171875,538.7317504882812,0.9989790320396423
352,956.3916015625,600.7805786132812,0.00040777228423394263,1515.898193359375,538.8709106445312,0.5641943216323853,1514.9034423828125,538.490234375,0.9994083642959595
353,956.18115234375,600.666259765625,0.00040661744424141943,1494.763427734375,546.3080444335938,0.15957538783550262,1520.208740234375,545.1947631835938,0.9998710751533508
354,956.3062744140625,600.7284545898438,0.00040672457544133067,1444.164306640625,554.9970703125,0.0025723036378622055,1522.480224609375,548.8472900390625,0.9987373352050781
355,956.2051391601562,600.7332153320312,0.0004070306313224137,1428.3095703125,556.9346923828125,0.0011867635184898973,1519.9837646484375,549.4430541992188,0.9997527599334717
356,956.1674194335938,600.7130126953125,0.0004067354020662606,1426.1751708984375,556.2138061523438,0.001290415762923658,1518.276611328125,548.1633911132812,0.996384859085083
357,956.1793212890625,600.7238159179688,0.0004062937805429101,1376.474609375,563.931396484375,0.00021112168906256557,1518.159423828125,551.2279663085938,0.9991883039474487
358,956.2899169921875,600.8901977539062,0.0004065289394930005,1424.0155029296875,556.2085571289062,0.0009898871649056673,1514.2952880859375,548.77978515625,0.9995114803314209
359,958.7529907226562,604.6832275390625,0.00039617944275960326,1363.8072509765625,569.83056640625,0.00018596817972138524,1525.963134765625,556.1983642578125,0.9989107847213745
360,1003.2307739257812,777.2570190429688,0.9992741346359253,1224.42333984375,726.860107421875,0.00037782074650749564,1535.930908203125,566.916015625,0.9964911937713623
361,999.5223388671875,768.5543212890625,0.9752404689788818,1260.248779296875,778.2401123046875,0.7624379396438599,1538.2955322265625,567.6553344726562,0.9903218746185303
362,999.9149169921875,759.4517211914062,0.913313090801239,1258.6239013671875,774.1170654296875,0.8560672998428345,1543.5294189453125,569.4307250976562,0.9961678385734558
363,1000.6025390625,749.7388916015625,0.9970662593841553,1254.4620361328125,775.0939331054688,0.9273368716239929,1559.6231689453125,575.280029296875,0.9979225397109985
364,1000.9510498046875,749.0392456054688,0.9986791014671326,1250.415771484375,780.2523193359375,0.8671755790710449,1561.208984375,579.0576171875,0.9967660307884216
365,1001.5335693359375,748.81494140625,0.9987078905105591,1252.9927978515625,784.8221435546875,0.868755042552948,1563.6427001953125,584.1300048828125,0.9997254014015198
366,1002.8506469726562,747.2846069335938,0.9983607530593872,1251.3096923828125,778.4161987304688,0.8866205811500549,1565.884521484375,585.6192016601562,0.9981814622879028
367,1007.3509521484375,743.3103637695312,0.9951364994049072,1267.0975341796875,766.351806640625,0.9264647960662842,1573.21630859375,587.089111328125,0.999539852142334
368,1012.513671875,640.5661010742188,0.0003192959993612021,1283.3031005859375,762.7960815429688,0.9710960388183594,1577.6373291015625,582.4916381835938,0.9999091625213623
369,1158.877685546875,589.9232177734375,0.9693827033042908,1247.6832275390625,691.269287109375,0.9981355667114258,1618.0089111328125,587.1296997070312,0.9993583559989929
370,1176.598388671875,605.2460327148438,0.3563905656337738,1247.666748046875,663.9756469726562,0.9186093807220459,1604.84814453125,580.7769165039062,0.9959307312965393
371,1147.5609130859375,602.4976806640625,0.024026954546570778,1251.5089111328125,659.99560546875,0.8753972053527832,1604.5673828125,576.0023803710938,0.9974648952484131
372,1074.8564453125,609.4205932617188,0.000388737884350121,1254.2593994140625,659.308837890625,0.9299415946006775,1593.4287109375,570.9676513671875,0.9991934299468994
373,1085.49755859375,606.7479248046875,0.0005018491647206247,1255.29443359375,656.2421875,0.8706371188163757,1592.623291015625,570.6821899414062,0.9992932081222534
374,1176.4027099609375,589.3656005859375,0.8053346872329712,1248.9595947265625,669.0029296875,0.9659125804901123,1609.1845703125,571.5618286132812,0.9989403486251831
375,1162.99609375,609.2244873046875,0.36022496223449707,1257.7330322265625,693.19677734375,0.8475465774536133,1580.397216796875,556.80419921875,0.9944749474525452
376,1102.7806396484375,674.06884765625,0.000396661926060915,1277.99853515625,755.4984130859375,0.9464697241783142,1540.806640625,542.104248046875,0.9974075555801392
377,1129.68603515625,743.3353271484375,0.891921877861023,1272.9383544921875,768.2323608398438,0.9590409994125366,1530.8475341796875,545.365478515625,0.997218132019043
378,1122.6451416015625,746.6339111328125,0.983107328414917,1269.9105224609375,810.9842529296875,0.9811562895774841,1527.2686767578125,547.4957885742188,0.998404324054718
379,971.830322265625,610.1444702148438,0.00038576225051656365,1291.769287109375,798.1824951171875,0.7177273035049438,1527.490966796875,546.24609375,0.9995058178901672
380,986.2083740234375,618.6630859375,0.00036331958835944533,1285.6307373046875,790.666748046875,0.7765846252441406,1527.2261962890625,543.5660400390625,0.9962476491928101
381,956.2857666015625,600.6669311523438,0.0004068570560775697,1515.5906982421875,539.6013793945312,0.5526242256164551,1515.8369140625,539.60302734375,0.9997244477272034
382,956.2827758789062,600.6825561523438,0.00040677006472833455,1508.5682373046875,542.784912109375,0.327406644821167,1517.944091796875,543.0911254882812,0.9989407658576965
383,956.4459228515625,600.8209228515625,0.0004069657879881561,1506.483154296875,541.35400390625,0.40712735056877136,1514.696533203125,540.94677734375,0.9998133182525635
384,956.9022827148438,601.1351928710938,0.00040591644938103855,1502.05712890625,542.6574096679688,0.39589476585388184,1514.5810546875,542.60205078125,0.9992347955703735
385,957.5327758789062,601.7304077148438,0.00040378168341703713,1473.6072998046875,548.4854125976562,0.0583324208855629,1515.0404052734375,546.0588989257812,0.9993510246276855
386,956.303466796875,600.7044677734375,0.0004066472174599767,1489.001220703125,545.2543334960938,0.20541596412658691,1511.9921875,545.1421508789062,0.9999333024024963
387,956.5409545898438,600.9065551757812,0.0004061256186105311,1494.7760009765625,542.67236328125,0.3768434524536133,1509.4481201171875,542.76611328125,0.9991652965545654
388,956.3792114257812,600.8405151367188,0.0004062034422531724,1505.20654296875,537.797119140625,0.5212783813476562,1509.289306640625,535.0803833007812,0.9999833703041077
389,956.5696411132812,600.9576416015625,0.0004063201486133039,1495.709716796875,540.400390625,0.42356228828430176,1507.739013671875,539.2501220703125,0.9997003674507141
390,956.5133666992188,600.950439453125,0.00040596400504000485,1495.3079833984375,540.0119018554688,0.42425453662872314,1507.6177978515625,538.4205322265625,0.9979979991912842
391,956.2603149414062,600.6119995117188,0.00040549261029809713,1495.1112060546875,539.8284301757812,0.41643667221069336,1507.820068359375,537.7861328125,0.9988111257553101
392,956.219970703125,600.5957641601562,0.00040511484257876873,1489.5416259765625,540.3873901367188,0.321115642786026,1507.07861328125,537.9247436523438,0.998470664024353
393,956.253173828125,600.6605834960938,0.00040586991235613823,1490.6121826171875,540.8040161132812,0.34725815057754517,1506.3040771484375,539.5419921875,0.999889075756073
394,956.6144409179688,600.8912963867188,0.00040561059722676873,1490.9300537109375,540.8321533203125,0.3414643406867981,1506.668212890625,539.7010498046875,0.9998318552970886
395,957.2522583007812,601.813720703125,0.00040346378227695823,1489.791259765625,541.1762084960938,0.320925772190094,1507.374267578125,539.7222900390625,0.9997031688690186
396,1003.9020385742188,776.6076049804688,0.9964720606803894,1108.4423828125,623.0420532226562,0.0002749524428509176,1539.437744140625,562.3372192382812,0.9864912033081055
397,1003.4893798828125,775.0006713867188,0.9986468553543091,1132.6507568359375,630.7631225585938,0.00024094810942187905,1554.2091064453125,565.9663696289062,0.9966829419136047
398,1002.8336791992188,771.9879760742188,0.9789355993270874,1230.9761962890625,627.3663330078125,0.00020048818259965628,1556.6947021484375,573.1266479492188,0.9995773434638977
399,1003.7451782226562,772.352783203125,0.9820460677146912,1281.615478515625,631.734619140625,0.00015996562433429062,1559.7421875,577.2510375976562,0.9984338879585266
400,1145.99609375,600.9102783203125,0.040458228439092636,1244.847412109375,667.529541015625,0.9676066637039185,1608.0511474609375,573.3111572265625,0.9998968839645386
401,1163.1025390625,588.4176025390625,0.9999446272850037,1247.636962890625,698.0511474609375,0.9988634586334229,1628.0897216796875,582.0237426757812,0.999360978603363
402,1050.1688232421875,644.71044921875,0.00035337224835529923,1279.759765625,749.8240356445312,0.8865832090377808,1576.2464599609375,562.25927734375,0.9894840717315674
403,1265.6195068359375,758.9202880859375,0.9314385652542114,1280.7835693359375,763.8056640625,0.9964472055435181,1545.51953125,548.4686279296875,0.9859323501586914
404,1123.46728515625,746.419921875,0.9866534471511841,1270.8018798828125,802.9312133789062,0.9263641834259033,1532.7132568359375,545.1785278320312,0.9997984170913696
405,979.19140625,614.390625,0.0003751215699594468,1287.44140625,796.0158081054688,0.7926653623580933,1530.054443359375,544.736083984375,0.9985682964324951
406,969.1982421875,608.3795166015625,0.0003879083087667823,1290.475341796875,795.5462036132812,0.6096640825271606,1526.482177734375,541.5122680664062,0.9996644854545593
407,958.4575805664062,601.8846435546875,0.0004036733298562467,1520.041748046875,537.6243286132812,0.6183144450187683,1518.078125,535.2901000976562,0.9999856352806091
408,957.601806640625,601.5982055664062,0.0004043153894599527,1516.3162841796875,539.4020385742188,0.5826007723808289,1518.182861328125,538.2183837890625,0.9991703629493713
409,957.7036743164062,601.7212524414062,0.00040491385152563453,1516.3836669921875,539.1075439453125,0.6028547286987305,1516.435546875,538.3997802734375,0.9993183612823486
410,957.046630859375,601.2523803710938,0.0004057492478750646,1514.211181640625,539.8851318359375,0.5223309397697449,1516.383544921875,539.5296630859375,0.9999922513961792
411,956.332763671875,600.7854614257812,0.0004066992551088333,1499.970703125,540.802734375,0.3358232378959656,1511.6717529296875,539.06298828125,0.9974937438964844
412,956.473388671875,600.7753295898438,0.00040594307938590646,1500.9716796875,539.4913330078125,0.3780641257762909,1509.995361328125,537.4750366210938,0.9995575547218323
413,956.344482421875,600.6909790039062,0.00040554936276748776,1503.443603515625,538.3796997070312,0.48830756545066833,1510.1522216796875,535.4578247070312,0.9999707341194153
414,956.4583129882812,600.7525024414062,0.0004053458687849343,1501.7296142578125,538.6146850585938,0.4866272807121277,1509.8046875,535.7713623046875,0.9999432563781738
415,956.3082885742188,600.6582641601562,0.0004055211611557752,1501.839599609375,538.9911499023438,0.47989580035209656,1509.9825439453125,536.6138305664062,0.9998408555984497
416,956.3817138671875,600.6231079101562,0.000405205471906811,1496.0450439453125,540.0455932617188,0.4028138816356659,1508.5096435546875,538.2471313476562,0.997992217540741
417,956.73876953125,601.0724487304688,0.00040525931399315596,1494.1593017578125,540.1364135742188,0.43369996547698975,1507.0257568359375,538.8631591796875,0.9967062473297119
418,963.2630615234375,609.4623413085938,0.0003847670159302652,1485.7965087890625,541.7755126953125,0.21767675876617432,1508.0142822265625,539.4768676757812,0.9993579387664795
419,961.781494140625,607.4969482421875,0.00039041507989168167,1488.4671630859375,541.9732666015625,0.2758065164089203,1509.3465576171875,539.95947265625,0.9999456405639648
420,959.6761474609375,604.827392578125,0.0003970707766711712,1490.7799072265625,541.9705810546875,0.27257591485977173,1509.627685546875,540.4548950195312,0.9999179840087891
421,960.31689453125,605.692138671875,0.000394847069401294,1488.931640625,542.1276245117188,0.2713896930217743,1509.65673828125,540.2603759765625,0.9999288320541382
422,961.5960693359375,607.584716796875,0.0003906905185431242,1501.8994140625,539.9745483398438,0.4164263606071472,1513.6690673828125,537.37255859375,0.9992977380752563
423,961.13623046875,606.789794921875,0.00039282848592847586,1503.730224609375,540.0772094726562,0.412498414516449,1514.212646484375,537.845947265625,0.9990114569664001
424,960.3265991210938,605.8101196289062,0.0003953868872486055,1502.2548828125,541.9745483398438,0.37297767400741577,1515.853759765625,540.802734375,0.9993085265159607
425,967.2732543945312,612.69189453125,0.0003758997772820294,1348.7769775390625,579.61767578125,0.00017008304712362587,1522.3323974609375,552.1495971679688,0.9958248138427734
426,972.8777465820312,615.0279541015625,0.00036779404035769403,1275.6663818359375,766.86083984375,0.5106692910194397,1516.5885009765625,544.9898681640625,0.9999199509620667
427,1079.685546875,727.4830322265625,0.014762777835130692,1270.068115234375,773.1178588867188,0.7421536445617676,1516.51025390625,541.7864990234375,0.9994674921035767
428,1038.4398193359375,693.8994140625,0.0002647066430654377,1323.7626953125,694.9423217773438,4.21182849095203e-05,1515.848876953125,542.1493530273438,0.9986748695373535
429,966.3287353515625,610.6741333007812,0.0003815431846305728,1463.3795166015625,557.9786376953125,0.015418238006532192,1515.3804931640625,542.23779296875,0.9988706111907959
430,964.2771606445312,608.1734619140625,0.00038784899516031146,1329.7484130859375,617.4761352539062,0.0001471958530601114,1521.1080322265625,552.1174926757812,0.9975682497024536
431,964.4844970703125,608.1437377929688,0.000387476320611313,1260.5791015625,666.7352294921875,0.00016090691497083753,1531.2738037109375,558.6692504882812,0.9888712167739868
432,1073.6998291015625,740.6605834960938,0.13864777982234955,1267.0447998046875,792.9205322265625,0.44421860575675964,1547.0084228515625,567.1019287109375,0.9954627752304077
433,1070.393310546875,749.2394409179688,0.32214316725730896,1273.1575927734375,717.4083251953125,0.00024840020341798663,1555.9727783203125,574.109130859375,0.9995477199554443
434,1048.651611328125,658.3018798828125,0.0002722148783504963,1274.2528076171875,768.8709716796875,0.9046540260314941,1573.4552001953125,577.1947021484375,0.9981622695922852
435,1114.6553955078125,658.4006958007812,0.0014957902021706104,1261.3592529296875,739.0489501953125,0.7866945266723633,1604.02099609375,580.8389282226562,0.9961035251617432
436,976.8637084960938,608.978271484375,0.0004475158639252186,1301.921630859375,746.1983642578125,0.5193352699279785,1601.5616455078125,571.904296875,0.9968619346618652
437,976.9902954101562,604.8369140625,0.0003728334268089384,1312.1016845703125,728.026123046875,0.43830573558807373,1574.3114013671875,558.6484985351562,0.9906460046768188
438,967.7705688476562,602.9788818359375,0.00038753985427320004,1314.315673828125,731.654296875,0.37645483016967773,1561.4407958984375,557.7507934570312,0.9585878849029541
439,969.5908203125,603.9330444335938,0.00038500328082591295,1314.6856689453125,742.326416015625,0.6365631222724915,1580.7464599609375,561.066162109375,0.9911911487579346
440,1036.9764404296875,630.1347045898438,0.00029759950120933354,1308.7333984375,745.749755859375,0.8876651525497437,1596.819580078125,555.593994140625,0.9953036904335022
441,1194.442138671875,706.1017456054688,0.8787816762924194,1284.8092041015625,762.111083984375,0.9110540747642517,1590.2862548828125,540.8915405273438,0.98177170753479
442,1175.3619384765625,739.234130859375,0.9999917149543762,1269.4324951171875,781.3899536132812,0.9061393737792969,1588.3828125,538.3804931640625,0.9588925242424011
443,1176.3455810546875,778.9246215820312,0.9999873042106628,1264.77978515625,831.0231323242188,0.99921053647995,1556.3787841796875,535.03369140625,0.9978193640708923
444,1171.83251953125,781.0607299804688,0.9973178505897522,1260.0343017578125,831.3461303710938,0.9999887347221375,1547.42138671875,538.3825073242188,0.9934823513031006
445,1167.050537109375,807.453369140625,0.5641900300979614,1262.265625,830.05859375,0.999896764755249,1530.64453125,531.5031127929688,0.9987181425094604
446,1129.4149169921875,856.55224609375,0.9938243627548218,1269.167236328125,830.2471923828125,0.9943902492523193,1519.5946044921875,526.9583740234375,0.999923825263977
447,1131.8358154296875,857.2879028320312,0.9986485242843628,1263.586669921875,832.5726318359375,0.9722557067871094,1515.575439453125,524.3815307617188,0.9983694553375244
448,1128.976806640625,857.2774658203125,0.9646481275558472,1268.8095703125,826.8994140625,0.948639988899231,1511.85498046875,526.6248168945312,0.9999521374702454
449,1125.17138671875,854.2819213867188,0.9312774538993835,1268.8363037109375,823.4030151367188,0.8726783990859985,1504.5228271484375,527.5245361328125,0.9998623728752136
450,1100.9239501953125,820.7560424804688,0.1443658322095871,1274.5079345703125,816.4450073242188,0.8316620588302612,1503.0028076171875,531.0802612304688,0.9999839067459106
451,1118.638916015625,855.1909790039062,0.994182825088501,1264.717041015625,823.1327514648438,0.8513926863670349,1504.22705078125,531.9197998046875,0.9999165534973145
452,1105.16455078125,833.827880859375,0.2196667492389679,1281.4188232421875,805.0341796875,0.20890352129936218,1504.9229736328125,532.0533447265625,0.9999352097511292
453,993.122314453125,660.8894653320312,0.0003005386097356677,1474.278076171875,567.1275024414062,0.010565124452114105,1508.8670654296875,538.453857421875,0.999241828918457
454,1117.5626220703125,854.5703125,0.9839054346084595,1263.8341064453125,821.8162231445312,0.86647629737854,1510.310302734375,541.9046020507812,0.9996904134750366
455,1120.225830078125,855.4609375,0.995624303817749,1264.5718994140625,822.7439575195312,0.8114991188049316,1509.8936767578125,534.7970581054688,0.9999961853027344
456,1124.80810546875,857.0877685546875,0.9989400506019592,1259.5032958984375,829.2264404296875,0.8886948823928833,1513.86474609375,529.3096313476562,0.99889075756073
457,1125.8192138671875,855.3849487304688,0.9862273931503296,1264.5638427734375,825.2174072265625,0.890448808670044,1511.155029296875,526.5070190429688,0.9999826550483704
458,1124.53369140625,856.3065795898438,0.9999123811721802,1257.663330078125,831.4290771484375,0.9447386860847473,1510.478271484375,528.0896606445312,0.9998793005943298
459,1125.1259765625,854.0988159179688,0.9969490170478821,1258.5726318359375,825.7175903320312,0.911575436592102,1515.4786376953125,525.3919067382812,0.9999164938926697
460,1134.977783203125,778.19482421875,0.9923322200775146,1247.287109375,825.6990966796875,0.9999814033508301,1523.1839599609375,515.5415649414062,0.9991703033447266
461,1174.8621826171875,742.9698486328125,0.9999820590019226,1269.404541015625,813.4761352539062,0.982636570930481,1540.861083984375,508.2476806640625,0.9988903403282166
462,1227.9024658203125,738.7169189453125,0.4770297110080719,1282.4490966796875,767.30078125,0.999699056148529,1582.430908203125,496.8877258300781,0.9925154447555542
463,1230.8592529296875,723.6033935546875,0.22672350704669952,1283.56640625,767.1300048828125,0.9975726008415222,1599.387451171875,497.8888244628906,0.9923202991485596
464,1232.1737060546875,714.1946411132812,0.5128580331802368,1283.96923828125,765.997314453125,0.9922283291816711,1599.88916015625,496.8390197753906,0.9998206496238708
465,1232.840087890625,710.4439086914062,0.6727906465530396,1284.42236328125,766.0078735351562,0.995392918586731,1603.0113525390625,496.78363037109375,0.9995326399803162
466,1230.7122802734375,705.0071411132812,0.706609308719635,1282.0225830078125,764.491943359375,0.9962348341941833,1604.7764892578125,497.64654541015625,0.9986978769302368
467,1232.3919677734375,712.8812866210938,0.6202915906906128,1282.951171875,765.5421752929688,0.996761679649353,1603.770263671875,497.35467529296875,0.999204158782959
468,1244.9183349609375,737.3543090820312,0.16617442667484283,1284.011962890625,766.5222778320312,0.9947528839111328,1602.5867919921875,496.1052551269531,0.9960308074951172
469,1242.4873046875,736.064453125,0.21160389482975006,1282.794677734375,766.283935546875,0.9957245588302612,1602.9422607421875,496.1957702636719,0.9956178665161133
470,1233.3314208984375,705.69677734375,0.8483954668045044,1285.4388427734375,765.9622802734375,0.9953879117965698,1603.852783203125,496.3918151855469,0.9993370771408081
471,1233.16455078125,708.7692260742188,0.7004673480987549,1284.9139404296875,765.1538696289062,0.9975775480270386,1604.892578125,497.0128479003906,0.9984741806983948
472,1234.0921630859375,699.884521484375,0.5524435639381409,1286.226806640625,764.2479858398438,0.9953720569610596,1607.208984375,498.248779296875,0.9995766878128052
473,1233.0947265625,703.621826171875,0.6810823082923889,1284.885009765625,763.884765625,0.997039794921875,1608.6380615234375,498.00653076171875,0.9996511936187744
474,1235.154296875,706.296875,0.7139451503753662,1286.37548828125,764.6201782226562,0.9962910413742065,1609.1240234375,498.9384765625,0.9989128112792969
475,1237.33642578125,683.630859375,0.22800350189208984,1287.8175048828125,763.67529296875,0.9919795989990234,1610.7396240234375,498.8433532714844,0.9985635280609131
476,1233.1766357421875,694.2501831054688,0.14051002264022827,1291.8375244140625,764.9774169921875,0.9875597953796387,1609.2513427734375,498.0937805175781,0.9994291067123413
477,1237.31201171875,698.4075927734375,0.48662546277046204,1290.52392578125,765.5750122070312,0.9919246435165405,1610.999267578125,497.1477966308594,0.999366044998169
478,1238.458984375,666.1224365234375,0.8455214500427246,1291.457763671875,765.935546875,0.9831361770629883,1612.3162841796875,498.9928283691406,0.9976620078086853
479,1239.0333251953125,664.3736572265625,0.9297991991043091,1291.0841064453125,765.1481323242188,0.9920986294746399,1612.4573974609375,498.64617919921875,0.9984475374221802
480,1237.4293212890625,717.1326293945312,0.5889382362365723,1292.485107421875,767.3073120117188,0.9985132217407227,1610.933837890625,496.9273986816406,0.9996090531349182
481,1236.872802734375,705.03125,0.7520864009857178,1293.3331298828125,766.5939331054688,0.9885785579681396,1610.959228515625,497.69842529296875,0.9994931221008301
482,1239.19189453125,666.0845947265625,0.9209809303283691,1288.796142578125,762.2213134765625,0.935989260673523,1608.5018310546875,497.3019104003906,0.999813437461853
483,1234.3775634765625,697.7940063476562,0.6504687070846558,1287.4993896484375,764.032470703125,0.9943833947181702,1606.113525390625,499.1810302734375,0.9953582286834717
484,1233.979736328125,701.9181518554688,0.8311415910720825,1285.979736328125,764.2035522460938,0.9967039227485657,1608.0263671875,500.0739440917969,0.9971306920051575
485,1233.1094970703125,705.4774780273438,0.8427982926368713,1285.548583984375,764.9395751953125,0.998123824596405,1606.453857421875,498.5444030761719,0.9954960346221924
486,1237.1678466796875,676.8563232421875,0.6397508382797241,1286.3123779296875,763.7390747070312,0.9966158270835876,1605.4791259765625,497.7355041503906,0.9970342516899109
487,1237.6068115234375,670.9820556640625,0.8147226572036743,1286.265380859375,764.3125610351562,0.9961123466491699,1609.9757080078125,500.5842590332031,0.9945969581604004
488,1238.1331787109375,674.6043701171875,0.7054136991500854,1286.177490234375,763.90625,0.9944702386856079,1609.412109375,499.7693176269531,0.9977859854698181
489,1237.889892578125,666.1069946289062,0.9341521859169006,1286.3638916015625,762.8759765625,0.9854464530944824,1609.2108154296875,498.3763732910156,0.9994874000549316
490,1238.3734130859375,667.2676391601562,0.8682520389556885,1286.1484375,762.1202392578125,0.9380752444267273,1609.5714111328125,498.92529296875,0.9991359114646912
491,1237.03564453125,685.5759887695312,0.23826926946640015,1286.7022705078125,763.84375,0.9933372139930725,1610.556640625,499.2927551269531,0.9984362125396729
492,1238.560791015625,678.6972045898438,0.456632137298584,1286.6910400390625,763.3445434570312,0.9944061040878296,1609.575927734375,498.2439880371094,0.9996090531349182
493,1235.9359130859375,698.771484375,0.7231487035751343,1286.358642578125,762.7139892578125,0.9956169724464417,1609.8353271484375,497.1898193359375,0.9997972249984741
494,1236.310302734375,694.0232543945312,0.4495026469230652,1286.427490234375,762.4664916992188,0.9950902462005615,1610.2623291015625,497.1579284667969,0.9997493624687195
495,1238.5537109375,675.95703125,0.6487367153167725,1287.1925048828125,764.0413208007812,0.9944854974746704,1610.1229248046875,498.3576354980469,0.9995487332344055
496,1235.3179931640625,703.2257690429688,0.8451974987983704,1287.5040283203125,764.1514892578125,0.9958689212799072,1609.255859375,498.69329833984375,0.9995414018630981
497,1235.7481689453125,701.4058227539062,0.888231635093689,1287.91796875,764.923095703125,0.9936521053314209,1608.4808349609375,498.1441345214844,0.9996871948242188
498,1235.4847412109375,701.9517822265625,0.8638089895248413,1288.3948974609375,764.801513671875,0.9922906756401062,1608.487548828125,497.0906982421875,0.9998838901519775
499,1238.5706787109375,677.7280883789062,0.40162450075149536,1291.329345703125,765.2247314453125,0.9938435554504395,1611.781982421875,497.78753662109375,0.99933922290802
500,1238.5147705078125,682.1993408203125,0.19223427772521973,1297.0859375,766.9618530273438,0.9459969997406006,1610.0970458984375,497.08856201171875,0.9998183250427246
501,1238.4779052734375,701.1990356445312,0.8416864275932312,1292.693115234375,766.4039916992188,0.9854328036308289,1611.337646484375,495.98284912109375,0.9962374567985535
502,1238.1673583984375,704.4990234375,0.8237033486366272,1290.4375,766.18994140625,0.9933434724807739,1612.9412841796875,497.29595947265625,0.9988622665405273
503,1236.6575927734375,703.391357421875,0.8302631378173828,1287.363525390625,765.1675415039062,0.9952510595321655,1610.185302734375,496.8765869140625,0.9997954964637756
504,1235.68798828125,702.9833984375,0.7956358194351196,1287.4696044921875,765.077392578125,0.9954258799552917,1608.2747802734375,497.1728820800781,0.9998415112495422
505,1233.666748046875,705.8921508789062,0.7998758554458618,1286.764404296875,765.2247314453125,0.9973468780517578,1604.60791015625,495.7100830078125,0.996124267578125
506,1234.1920166015625,709.4866943359375,0.7364948987960815,1286.5333251953125,766.2421875,0.996324360370636,1603.7557373046875,496.30877685546875,0.9944181442260742
507,1236.5931396484375,698.9662475585938,0.7560721635818481,1289.49755859375,767.1377563476562,0.9984024167060852,1606.6688232421875,497.7820129394531,0.9953536987304688
508,1237.7156982421875,693.9940795898438,0.46836531162261963,1288.77490234375,765.1358032226562,0.9858813285827637,1607.40478515625,496.427734375,0.9999040961265564
509,1237.7877197265625,672.1104125976562,0.7802340984344482,1286.43408203125,763.8756713867188,0.9946540594100952,1605.9686279296875,495.6996154785156,0.99495530128479
510,1238.5150146484375,669.06884765625,0.8992422819137573,1285.9344482421875,763.3759155273438,0.992689847946167,1604.2264404296875,495.8526306152344,0.9949804544448853
511,1236.0009765625,699.4747314453125,0.766975998878479,1285.6746826171875,764.56640625,0.993912935256958,1605.767822265625,496.2099914550781,0.9934759736061096
512,1235.5567626953125,701.8056030273438,0.7869023084640503,1286.8404541015625,765.1567993164062,0.9939999580383301,1605.0596923828125,494.8871154785156,0.9968144297599792
513,1238.4847412109375,676.1871948242188,0.6550571918487549,1287.8946533203125,764.57958984375,0.984526515007019,1605.6796875,495.20513916015625,0.9951790571212769
514,1235.0577392578125,703.4821166992188,0.8142058253288269,1285.0853271484375,765.172119140625,0.9935909509658813,1607.4736328125,494.1816711425781,0.9990670680999756
515,1236.099365234375,702.58642578125,0.8630831837654114,1285.3306884765625,764.8466186523438,0.9942718744277954,1608.319091796875,495.19097900390625,0.9978323578834534
516,1234.90966796875,702.3997192382812,0.8773348927497864,1285.0595703125,765.1312255859375,0.9949333667755127,1605.792724609375,494.7290344238281,0.9954012632369995
517,1233.483642578125,704.1387329101562,0.845665454864502,1285.0074462890625,766.22705078125,0.9926120042800903,1602.6859130859375,495.26263427734375,0.9971109628677368
518,1231.791015625,708.2064819335938,0.694836437702179,1283.140869140625,766.6842041015625,0.9840067028999329,1603.2655029296875,494.6496276855469,0.9987479448318481
519,1233.9820556640625,715.9840087890625,0.49576568603515625,1284.9476318359375,767.9605712890625,0.9984408617019653,1603.00830078125,493.7954406738281,0.9993171691894531
520,1234.942626953125,723.687744140625,0.23743462562561035,1284.6983642578125,767.3238525390625,0.9981675744056702,1602.8111572265625,494.3890686035156,0.9991037845611572
521,1230.3843994140625,714.3567504882812,0.4853563904762268,1284.0806884765625,766.9043579101562,0.985076904296875,1601.264892578125,495.1477355957031,0.9981304407119751
522,1232.299072265625,735.3613891601562,0.08596951514482498,1285.082763671875,767.7037353515625,0.9967691898345947,1602.5855712890625,493.54058837890625,0.9995583295822144
523,1250.0321044921875,744.1334228515625,0.28626298904418945,1285.7451171875,767.1262817382812,0.9976850152015686,1601.0751953125,493.6895751953125,0.999603271484375
524,1236.468994140625,709.6740112304688,0.7854786515235901,1287.8006591796875,767.7984619140625,0.9962148666381836,1602.5977783203125,494.9994812011719,0.9982923269271851
525,1239.170654296875,710.861083984375,0.6975600719451904,1290.2518310546875,768.5935668945312,0.9996095895767212,1604.91259765625,494.5998840332031,0.9980390667915344
526,1265.7640380859375,756.7227783203125,0.8659857511520386,1291.76025390625,770.137451171875,0.9996772408485413,1604.2998046875,493.394775390625,0.9989921450614929
527,1268.0245361328125,758.302978515625,0.9189947843551636,1292.5208740234375,770.7991943359375,0.9991934895515442,1603.710693359375,493.684814453125,0.9991790056228638
